from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9416,SILV,2,240,115__0__405__TZM__506__1__506__1_20260419,HVL__1__3821__RAIL__Rail_SaSu_+_Hol_20260419
PARA2,1004,2,0,KPL__0__6232__RAIL__Rail_MTuWThF-XHol_20260419,250__0__135__UZM__4028__1__4028__1_20260419
1006,PARA1,2,0,262__1__168__UZM__4046__1__4046__1_20260419,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20260419
2002,PORI1,2,0,230__1__108__TZM__317__1__317__1_20260419,KPL__1__6215__RAIL__Rail_MTuWThF-XHol_20260419
PORI2,2001,2,0,KPL__0__6240__RAIL__Rail_MTuWThF-XHol_20260419,220__0__139__TZM__317__1__317__1_20260419
PETO2,9001,2,0,HVL__0__3834__RAIL__Rail_SaSu_+_Hol_20260419,150__0__709__TZM__403__1__403__1_20260419
2002,PORI1,2,0,236__1__112__TZM__321__321_20260419,KPL__1__6217__RAIL__Rail_MTuWThF-XHol_20260419
2002,PORI1,2,0,236__1__112__TZM__321__3__321__3_20260419,KPL__1__6217__RAIL__Rail_MTuWThF-XHol_20260419
PORI2,2001,2,0,KPL__0__6456__RAIL__Rail_SaSu_+_Hol_20260419,220__0__737__TZM__304__304_20260419
TAIT2,9251,2,0,HVL__0__3866__RAIL__Rail_SaSu_+_Hol_20260419,120__0__483__TZM__403__2__403__2_20260419
9525,TREN1,2,0,114__0__409__TZM__506__1__506__1_20260419,HVL__1__3829__RAIL__Rail_SaSu_+_Hol_20260419
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_SaSu_+_Hol_20260419,210__0__413__TZM__305__2__305__2_20260419
WATE2,9165,2,0,HVL__0__3856__RAIL__Rail_SaSu_+_Hol_20260419,130__0__471__TZM__412__1__412__1_20260419
2001,PORI1,2,0,220__0__199__TZM__325__3__325__3_20260419,KPL__1__6343__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,220__1__192__TZM__318__318_20260419,KPL__1__6343__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,220__1__192__TZM__318__1__318__1_20260419,KPL__1__6343__RAIL__Rail_MTuWThF-XHol_20260419
PARA2,1005,2,0,KPL__0__6320__RAIL__Rail_MTuWThF-XHol_20260419,262__0__125__UZM__4049__1__4049__1_20260419
WAIK,1501,2,120,KPL__0__6428__RAIL__Rail_SaSu_+_Hol_20260419,280__0__409__UZM__708__1__708__1_20260419
8251,TAIT1,2,0,120__1__452__TZM__419__419_20260419,HVL__1__3841__RAIL__Rail_SaSu_+_Hol_20260419
TAIT2,9251,2,0,HVL__0__4622__RAIL__Rail_MTuWThF-XHol_20260419,120__0__191__TZM__409__2__409__2_20260419
TAIT2,9251,2,0,HVL__0__3636__RAIL__Rail_MTuWThF-XHol_20260419,120__0__191__TZM__409__2__409__2_20260419
WATE2,9140,2,0,HVL__0__2616__RAIL__Rail_MTuWThF-XHol_20260419,170__0__117__TZM__423__423_20260419
7720,7700,2,60,17__1__122__TZM__105__4__105__4_20260419,7__1__158__TZM__117__3__117__3_20260419
2002,PORI1,2,0,236__1__424__TZM__305__2__305__2_20260419,KPL__1__6459__RAIL__Rail_SaSu_+_Hol_20260419
UPPE,8579,2,240,HVL__0__3850__RAIL__Rail_SaSu_+_Hol_20260419,112__0__419__TZM__506__1__506__1_20260419
PORI2,2003,2,0,KPL__0__6240__RAIL__Rail_MTuWThF-XHol_20260419,226__0__121__TZM__304__2__304__2_20260419
PORI2,2003,2,0,KPL__0__6240__RAIL__Rail_MTuWThF-XHol_20260419,226__0__121__TZM__304__14__304__14_20260419
PORI2,2003,2,0,KPL__0__6240__RAIL__Rail_MTuWThF-XHol_20260419,226__0__121__TZM__304__15__304__15_20260419
PORI2,2003,2,0,KPL__0__6240__RAIL__Rail_MTuWThF-XHol_20260419,226__0__121__TZM__304__16__304__16_20260419
1006,PARA1,2,0,260__1__720__UZM__113__113_20260419,KPL__1__6453__RAIL__Rail_SaSu_+_Hol_20260419
1006,PARA1,2,0,260__1__420__UZM__711__1__711__1_20260419,KPL__1__6453__RAIL__Rail_SaSu_+_Hol_20260419
WATE2,9165,2,0,HVL__0__3850__RAIL__Rail_SaSu_+_Hol_20260419,150__0__431__TZM__414__414_20260419
9001,PETO1,2,0,154__0__139__TZM__420__420_20260419,HVL__1__3623__RAIL__Rail_MTuWThF-XHol_20260419
PETO2,9001,2,0,HVL__0__3842__RAIL__Rail_SaSu_+_Hol_20260419,150__0__425__TZM__404__1__404__1_20260419
PORI2,2003,2,0,KPL__0__6312__RAIL__Rail_MTuWThF-XHol_20260419,226__0__129__TZM__304__2__304__2_20260419
PORI2,2003,2,0,KPL__0__6312__RAIL__Rail_MTuWThF-XHol_20260419,226__0__129__TZM__304__14__304__14_20260419
PORI2,2003,2,0,KPL__0__6312__RAIL__Rail_MTuWThF-XHol_20260419,226__0__129__TZM__304__15__304__15_20260419
PORI2,2003,2,0,KPL__0__6312__RAIL__Rail_MTuWThF-XHol_20260419,226__0__129__TZM__304__16__304__16_20260419
UPPE,8579,2,240,HVL__0__2644__RAIL__Rail_MTuWThF-XHol_20260419,110__0__143__TZM__518__518_20260419
1006,PARA1,2,0,260__1__110__UZM__4004__1__4004__1_20260419,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20260419
PORI2,2003,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260419,220__1__176__TZM__307__4__307__4_20260419
PORI2,2003,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260419,220__1__176__TZM__307__7__307__7_20260419
PORI2,2003,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260419,220__1__176__TZM__307__10__307__10_20260419
PORI2,2003,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20260419,220__1__132__TZM__321__3__321__3_20260419
1501,WAIK,2,240,281__0__125__UZM__4036__1__4036__1_20260419,KPL__1__6335__RAIL__Rail_MTuWThF-XHol_20260419
PARA2,1004,2,0,KPL__0__6416__RAIL__Rail_SaSu_+_Hol_20260419,250__0__403__UZM__712__1__712__1_20260419
6733,6730,2,120,7__0__213__TZM__216__3__216__3_20260419,27__1__132__TZM__209__6__209__6_20260419
8297,TAIT1,2,0,121__1__108__TZM__420__420_20260419,HVL__1__2613__RAIL__Rail_MTuWThF-XHol_20260419
8165,WATE1,2,0,130__1__740__TZM__402__402_20260419,HVL__1__3853__RAIL__Rail_SaSu_+_Hol_20260419
8165,WATE1,2,0,130__1__472__TZM__417__417_20260419,HVL__1__3853__RAIL__Rail_SaSu_+_Hol_20260419
PORI2,2001,2,0,KPL__0__8212__RAIL__Rail_MTuWThF-XHol_20260419,210__0__131__TZM__316__316_20260419
PORI2,2001,2,0,KPL__0__8212__RAIL__Rail_MTuWThF-XHol_20260419,210__0__131__TZM__316__3__316__3_20260419
PORI2,2001,2,0,KPL__0__8212__RAIL__Rail_MTuWThF-XHol_20260419,210__0__131__TZM__316__6__316__6_20260419
PORI2,2001,2,0,KPL__0__8212__RAIL__Rail_MTuWThF-XHol_20260419,210__0__131__TZM__316__7__316__7_20260419
PORI2,2001,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260419,210__0__131__TZM__316__316_20260419
PORI2,2001,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260419,210__0__131__TZM__316__3__316__3_20260419
PORI2,2001,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260419,210__0__131__TZM__316__6__316__6_20260419
PORI2,2001,2,0,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260419,210__0__131__TZM__316__7__316__7_20260419
9001,PETO1,2,0,154__0__113__TZM__413__3__413__3_20260419,MEL__1__5617__RAIL__Rail_MEL_WEST_20260419
TAIT2,9251,2,0,HVL__0__3842__RAIL__Rail_SaSu_+_Hol_20260419,120__0__449__TZM__410__410_20260419
8580,UPPE,2,240,110__1__150__TZM__427__427_20260419,HVL__1__3601__RAIL__Rail_MTuWThF-XHol_20260419
9416,SILV,2,240,115__0__119__TZM__509__1__509__1_20260419,HVL__1__3611__RAIL__Rail_MTuWThF-XHol_20260419
1006,PARA1,2,0,262__1__104__UZM__4025__1__4025__1_20260419,KPL__1__6213__RAIL__Rail_MTuWThF-XHol_20260419
PORI2,2001,2,0,KPL__0__8200__RAIL__Rail_MTuWThF-XHol_20260419,220__0__109__TZM__306__3__306__3_20260419
PORI2,2001,2,0,KPL__0__8200__RAIL__Rail_MTuWThF-XHol_20260419,220__0__109__TZM__306__4__306__4_20260419
PORI2,2001,2,0,KPL__0__6218__RAIL__Rail_MTuWThF-XHol_20260419,220__0__109__TZM__306__3__306__3_20260419
PORI2,2001,2,0,KPL__0__6218__RAIL__Rail_MTuWThF-XHol_20260419,220__0__109__TZM__306__4__306__4_20260419
2600,PARE,2,240,236__1__136__TZM__322__1__322__1_20260419,KPL__1__6343__RAIL__Rail_MTuWThF-XHol_20260419
2600,PARE,2,240,236__1__136__TZM__322__3__322__3_20260419,KPL__1__6343__RAIL__Rail_MTuWThF-XHol_20260419
2600,PARE,2,240,236__1__136__TZM__322__4__322__4_20260419,KPL__1__6343__RAIL__Rail_MTuWThF-XHol_20260419
WATE2,9165,2,0,HVL__0__3820__RAIL__Rail_SaSu_+_Hol_20260419,150__0__701__TZM__403__1__403__1_20260419
PORI2,2003,2,0,KPL__0__6310__RAIL__Rail_MTuWThF-XHol_20260419,220__1__146__TZM__311__2__311__2_20260419
PORI2,2003,2,0,KPL__0__6310__RAIL__Rail_MTuWThF-XHol_20260419,220__1__146__TZM__311__6__311__6_20260419
1006,PARA1,2,0,260__1__112__UZM__4005__1__4005__1_20260419,KPL__1__6229__RAIL__Rail_MTuWThF-XHol_20260419
WAIK,1501,2,120,KPL__0__6320__RAIL__Rail_MTuWThF-XHol_20260419,280__0__135__UZM__4032__1__4032__1_20260419
7720,7700,2,60,17__1__152__TZM__135__1__135__1_20260419,7__1__146__TZM__147__147_20260419
1006,PARA1,2,0,260__1__422__UZM__709__1__709__1_20260419,KPL__1__6457__RAIL__Rail_SaSu_+_Hol_20260419
1006,PARA1,2,0,260__1__722__UZM__118__118_20260419,KPL__1__6457__RAIL__Rail_SaSu_+_Hol_20260419
3000,3000,2,240,1__0__473__TZM__115__3__115__3_20260419,19__0__437__TZM__206__2__206__2_20260419
SILV,8416,2,240,HVL__0__3856__RAIL__Rail_SaSu_+_Hol_20260419,115__0__423__TZM__507__1__507__1_20260419
3081,3081,2,240,19__0__729__TZM__205__205_20260419,1__1__762__TZM__108__1__108__1_20260419
PARE,2600,2,240,KPL__0__6336__RAIL__Rail_MTuWThF-XHol_20260419,236__0__131__TZM__314__314_20260419
WAIK,1501,2,120,KPL__0__6432__RAIL__Rail_SaSu_+_Hol_20260419,280__0__411__UZM__708__1__708__1_20260419
WAIK,1501,2,120,KPL__0__6438__RAIL__Rail_SaSu_+_Hol_20260419,281__0__413__UZM__702__702_20260419
TAIT2,9251,2,0,HVL__0__3828__RAIL__Rail_SaSu_+_Hol_20260419,120__0__421__TZM__419__419_20260419
SILV,8416,2,240,HVL__0__3844__RAIL__Rail_SaSu_+_Hol_20260419,115__0__417__TZM__507__1__507__1_20260419
2002,PORI1,2,0,230__1__108__TZM__317__1__317__1_20260419,KPL__1__8207__RAIL__Rail_MTuWThF-XHol_20260419
8140,WATE1,2,0,160__1__102__TZM__604__2__604__2_20260419,HVL__1__2607__RAIL__Rail_MTuWThF-XHol_20260419
2002,PORI1,2,0,236__1__124__TZM__308__3__308__3_20260419,KPL__1__6307__RAIL__Rail_MTuWThF-XHol_20260419
2002,PORI1,2,0,236__1__124__TZM__308__10__308__10_20260419,KPL__1__6307__RAIL__Rail_MTuWThF-XHol_20260419
6733,6730,2,120,7__0__405__TZM__109__2__109__2_20260419,27__1__402__TZM__107__2__107__2_20260419
SILV,8416,2,240,HVL__0__2636__RAIL__Rail_MTuWThF-XHol_20260419,115__0__115__TZM__514__3__514__3_20260419
UPPE,8579,2,240,HVL__0__3630__RAIL__Rail_MTuWThF-XHol_20260419,111__0__145__TZM__523__1__523__1_20260419
1006,PARA1,2,0,261__1__400__UZM__720__1__720__1_20260419,KPL__1__6413__RAIL__Rail_Sa_20260419
PORI2,2001,2,0,KPL__0__6314__RAIL__Rail_MTuWThF-XHol_20260419,220__0__159__TZM__311__2__311__2_20260419
PORI2,2001,2,0,KPL__0__6314__RAIL__Rail_MTuWThF-XHol_20260419,220__0__159__TZM__311__6__311__6_20260419
8165,WATE1,2,0,150__1__156__TZM__420__420_20260419,HVL__1__3647__RAIL__Rail_MTuWThF-XHol_20260419
WATE2,9140,2,0,HVL__0__3818__RAIL__Rail_SaSu_+_Hol_20260419,160__0__407__TZM__409__409_20260419
PARA2,1005,2,0,KPL__0__6244__RAIL__Rail_MTuWThF-XHol_20260419,261__0__153__UZM__4027__1__4027__1_20260419
1501,WAIK,2,240,280__0__101__UZM__4003__1__4003__1_20260419,KPL__1__6207__RAIL__Rail_MTuWThF-XHol_20260419
3000,3000,2,240,1__0__417__TZM__210__2__210__2_20260419,19__0__409__TZM__104__4__104__4_20260419
WATE2,9140,2,0,HVL__0__3638__RAIL__Rail_MTuWThF-XHol_20260419,160__0__159__TZM__413__3__413__3_20260419
WATE2,9140,2,0,HVL__0__4624__RAIL__Rail_MTuWThF-XHol_20260419,160__0__159__TZM__413__3__413__3_20260419
6055,6017,2,240,1__1__414__TZM__117__2__117__2_20260419,23__0__405__TZM__114__2__114__2_20260419
PETO2,9001,2,0,HVL__0__3838__RAIL__Rail_SaSu_+_Hol_20260419,150__0__711__TZM__405__405_20260419
2002,PORI1,2,0,236__1__406__TZM__302__3__302__3_20260419,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20260419
2002,PORI1,2,0,236__1__704__TZM__302__2__302__2_20260419,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20260419
8165,WATE1,2,0,145__0__411__TZM__415__415_20260419,HVL__1__3833__RAIL__Rail_SaSu_+_Hol_20260419
1501,WAIK,2,240,281__0__401__UZM__706__1__706__1_20260419,KPL__1__6417__RAIL__Rail_SaSu_+_Hol_20260419
1501,WAIK,2,240,281__0__701__UZM__101__101_20260419,KPL__1__6417__RAIL__Rail_SaSu_+_Hol_20260419
UPPE,8579,2,240,HVL__0__3834__RAIL__Rail_SaSu_+_Hol_20260419,110__0__429__TZM__514__514_20260419
PARA2,1004,2,0,KPL__0__6352__RAIL__Rail_MTuWThF-XHol_20260419,260__0__153__UZM__4035__1__4035__1_20260419
6733,6730,2,120,7__0__109__TZM__119__1__119__1_20260419,27__1__104__TZM__210__3__210__3_20260419
2003,PORI1,2,0,226__0__113__TZM__314__314_20260419,KPL__1__6223__RAIL__Rail_MTuWThF-XHol_20260419
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20260419,220__0__133__TZM__321__321_20260419
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20260419,220__0__133__TZM__321__3__321__3_20260419
UPPE,8579,2,240,HVL__0__3616__RAIL__Rail_MTuWThF-XHol_20260419,110__0__159__TZM__528__3__528__3_20260419
1006,PARA1,2,0,260__1__162__UZM__4014__1__4014__1_20260419,KPL__1__6223__RAIL__Rail_MTuWThF-XHol_20260419
TAIT2,9251,2,0,HVL__0__3614__RAIL__Rail_MTuWThF-XHol_20260419,120__0__163__TZM__424__424_20260419
8297,TAIT1,2,0,121__1__112__TZM__425__425_20260419,HVL__1__2617__RAIL__Rail_MTuWThF-XHol_20260419
PARA2,1004,2,0,KPL__0__6436__RAIL__Rail_SaSu_+_Hol_20260419,250__0__413__UZM__713__1__713__1_20260419
1006,PARA1,2,0,260__1__122__UZM__4027__1__4027__1_20260419,KPL__1__6301__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,226__0__145__TZM__310__2__310__2_20260419,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,226__0__145__TZM__310__5__310__5_20260419,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,226__0__145__TZM__310__6__310__6_20260419,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,226__0__145__TZM__310__7__310__7_20260419,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,226__0__145__TZM__310__11__310__11_20260419,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20260419
1006,PARA1,2,0,262__1__402__UZM__710__1__710__1_20260419,KPL__1__6419__RAIL__Rail_SaSu_+_Hol_20260419
1006,PARA1,2,0,262__1__700__UZM__105__105_20260419,KPL__1__6419__RAIL__Rail_SaSu_+_Hol_20260419
3951,TAKA1,2,0,59__0__105__MNM__5021__1__5021__1_20260419,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20260419
8580,UPPE,2,240,111__0__151__TZM__523__1__523__1_20260419,HVL__1__3641__RAIL__Rail_MTuWThF-XHol_20260419
1006,PARA1,2,0,250__0__169__UZM__4049__1__4049__1_20260419,KPL__1__6345__RAIL__Rail_MTuWThF-XHol_20260419
3000,3000,2,240,1__0__277__TZM__217__1__217__1_20260419,19__0__177__TZM__210__3__210__3_20260419
2001,PORI1,2,0,226__0__103__TZM__309__4__309__4_20260419,KPL__1__7203__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,226__0__103__TZM__309__8__309__8_20260419,KPL__1__7203__RAIL__Rail_MTuWThF-XHol_20260419
8580,UPPE,2,240,110__1__114__TZM__516__516_20260419,HVL__1__2615__RAIL__Rail_MTuWThF-XHol_20260419
8580,UPPE,2,240,111__0__117__TZM__508__2__508__2_20260419,HVL__1__2629__RAIL__Rail_MTuWThF-XHol_20260419
PORI2,2003,2,0,KPL__0__6422__RAIL__Rail_SaSu_+_Hol_20260419,220__1__702__TZM__304__304_20260419
1006,PARA1,2,0,260__1__146__UZM__4022__1__4022__1_20260419,KPL__1__6315__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,220__0__187__TZM__307__4__307__4_20260419,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,220__0__187__TZM__307__7__307__7_20260419,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,220__0__187__TZM__307__10__307__10_20260419,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,220__1__180__TZM__303__8__303__8_20260419,KPL__1__6329__RAIL__Rail_MTuWThF-XHol_20260419
WATE2,9140,2,0,HVL__0__2630__RAIL__Rail_MTuWThF-XHol_20260419,170__0__131__TZM__416__1__416__1_20260419
UPPE,8579,2,240,HVL__0__3820__RAIL__Rail_SaSu_+_Hol_20260419,110__0__405__TZM__509__509_20260419
UPPE,8579,2,240,HVL__0__3640__RAIL__Rail_MTuWThF-XHol_20260419,110__0__191__TZM__522__1__522__1_20260419
PORI2,2003,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol_20260419,220__1__148__TZM__319__319_20260419
WATE2,9165,2,0,HVL__0__2626__RAIL__Rail_MTuWThF-XHol_20260419,150__0__113__TZM__429__429_20260419
PORI2,2003,2,0,KPL__0__6470__RAIL__Rail_SaSu_+_Hol_20260419,220__1__458__TZM__312__2__312__2_20260419
FEAT,1810,2,0,WRL__0__1614__RAIL__Rail_SaSu_+_Hol_(WRL)_20260419,200__1__402__TZM__1002__1__1002__1_20260419
6733,6730,2,120,7__0__135__TZM__142__142_20260419,27__1__114__TZM__109__3__109__3_20260419
2003,PORI1,2,0,220__1__428__TZM__310__1__310__1_20260419,KPL__1__6435__RAIL__Rail_SaSu_+_Hol_20260419
2001,PORI1,2,0,220__0__429__TZM__311__311_20260419,KPL__1__6435__RAIL__Rail_SaSu_+_Hol_20260419
2001,PORI1,2,0,220__0__721__TZM__304__304_20260419,KPL__1__6435__RAIL__Rail_SaSu_+_Hol_20260419
2003,PORI1,2,0,220__1__720__TZM__306__306_20260419,KPL__1__6435__RAIL__Rail_SaSu_+_Hol_20260419
8165,WATE1,2,0,130__1__442__TZM__414__414_20260419,HVL__1__3835__RAIL__Rail_SaSu_+_Hol_20260419
8165,WATE1,2,0,130__1__722__TZM__406__406_20260419,HVL__1__3835__RAIL__Rail_SaSu_+_Hol_20260419
PARA2,1005,2,0,KPL__0__6416__RAIL__Rail_SaSu_+_Hol_20260419,262__0__403__UZM__710__1__710__1_20260419
WATE2,9165,2,0,HVL__0__3840__RAIL__Rail_SaSu_+_Hol_20260419,150__0__711__TZM__405__405_20260419
PARA2,1004,2,0,KPL__0__6426__RAIL__Rail_SaSu_+_Hol_20260419,260__0__409__UZM__718__1__718__1_20260419
2003,PORI1,2,0,220__1__126__TZM__319__319_20260419,KPL__1__6229__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,220__0__133__TZM__321__321_20260419,KPL__1__6229__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,220__0__133__TZM__321__3__321__3_20260419,KPL__1__6229__RAIL__Rail_MTuWThF-XHol_20260419
8251,TAIT1,2,0,120__1__104__TZM__410__1__410__1_20260419,HVL__1__2605__RAIL__Rail_MTuWThF-XHol_20260419
9525,TREN1,2,0,114__0__117__TZM__504__2__504__2_20260419,HVL__1__3609__RAIL__Rail_MTuWThF-XHol_20260419
WATE2,9140,2,0,HVL__0__4626__RAIL__Rail_MTuWThF-XHol_20260419,160__0__163__TZM__415__1__415__1_20260419
WATE2,9140,2,0,HVL__0__4626__RAIL__Rail_MTuWThF-XHol_20260419,160__0__163__TZM__415__6__415__6_20260419
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20260419,220__1__194__TZM__310__2__310__2_20260419
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20260419,220__1__194__TZM__310__5__310__5_20260419
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20260419,220__1__194__TZM__310__6__310__6_20260419
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20260419,220__1__194__TZM__310__7__310__7_20260419
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol_20260419,220__1__194__TZM__310__11__310__11_20260419
WATE2,9140,2,0,HVL__0__3842__RAIL__Rail_SaSu_+_Hol_20260419,170__0__715__TZM__502__2__502__2_20260419
PETO2,9001,2,0,HVL__0__3818__RAIL__Rail_SaSu_+_Hol_20260419,150__0__403__TZM__412__1__412__1_20260419
PORI2,2001,2,0,KPL__0__6224__RAIL__Rail_MTuWThF-XHol_20260419,210__0__109__TZM__321__321_20260419
PORI2,2001,2,0,KPL__0__6224__RAIL__Rail_MTuWThF-XHol_20260419,210__0__109__TZM__321__3__321__3_20260419
PORI2,2003,2,0,KPL__0__6358__RAIL__Rail_MTuWThF-XHol_20260419,220__1__202__TZM__325__3__325__3_20260419
3000,3000,2,240,1__0__489__TZM__117__2__117__2_20260419,19__0__443__TZM__216__2__216__2_20260419
8251,TAIT1,2,0,120__1__208__TZM__409__2__409__2_20260419,HVL__1__3649__RAIL__Rail_MTuWThF-XHol_20260419
PORI2,2001,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol_20260419,226__0__121__TZM__304__2__304__2_20260419
PORI2,2001,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol_20260419,226__0__121__TZM__304__14__304__14_20260419
PORI2,2001,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol_20260419,226__0__121__TZM__304__15__304__15_20260419
PORI2,2001,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol_20260419,226__0__121__TZM__304__16__304__16_20260419
2003,PORI1,2,0,220__1__112__TZM__316__316_20260419,KPL__1__7211__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,220__1__112__TZM__316__3__316__3_20260419,KPL__1__7211__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,220__1__112__TZM__316__6__316__6_20260419,KPL__1__7211__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,220__1__112__TZM__316__7__316__7_20260419,KPL__1__7211__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,220__0__119__TZM__302__4__302__4_20260419,KPL__1__7211__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,220__0__119__TZM__302__10__302__10_20260419,KPL__1__7211__RAIL__Rail_MTuWThF-XHol_20260419
8165,WATE1,2,0,130__1__148__TZM__423__423_20260419,HVL__1__3603__RAIL__Rail_MTuWThF-XHol_20260419
UPPE,8579,2,240,HVL__0__3610__RAIL__Rail_MTuWThF-XHol_20260419,110__0__151__TZM__430__430_20260419
WATE2,9140,2,0,HVL__0__3854__RAIL__Rail_SaSu_+_Hol_20260419,170__0__447__TZM__416__416_20260419
WATE2,9140,2,0,HVL__0__3830__RAIL__Rail_SaSu_+_Hol_20260419,170__0__423__TZM__604__604_20260419
TAIT2,9251,2,0,HVL__0__3848__RAIL__Rail_SaSu_+_Hol_20260419,120__0__729__TZM__603__603_20260419
TAIT2,9251,2,0,HVL__0__3848__RAIL__Rail_SaSu_+_Hol_20260419,120__0__729__TZM__603__6__603__6_20260419
PARE,2600,2,240,KPL__0__6338__RAIL__Rail_MTuWThF-XHol_20260419,236__0__133__TZM__322__1__322__1_20260419
PARE,2600,2,240,KPL__0__6338__RAIL__Rail_MTuWThF-XHol_20260419,236__0__133__TZM__322__3__322__3_20260419
PARE,2600,2,240,KPL__0__6338__RAIL__Rail_MTuWThF-XHol_20260419,236__0__133__TZM__322__4__322__4_20260419
WATE2,9140,2,0,HVL__0__3868__RAIL__Rail_SaSu_+_Hol_20260419,170__0__731__TZM__408__408_20260419
2001,PORI1,2,0,226__0__449__TZM__303__4__303__4_20260419,KPL__1__6455__RAIL__Rail_SaSu_+_Hol_20260419
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20260419,210__0__115__TZM__309__4__309__4_20260419
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20260419,210__0__115__TZM__309__8__309__8_20260419
3935,LIND,2,240,59__1__100__MNM__5011__1__5011__1_20260419,KPL__1__8201__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,226__0__107__TZM__309__4__309__4_20260419,KPL__1__8203__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,226__0__107__TZM__309__8__309__8_20260419,KPL__1__8203__RAIL__Rail_MTuWThF-XHol_20260419
UPPE,8579,2,240,HVL__0__3826__RAIL__Rail_SaSu_+_Hol_20260419,112__0__407__TZM__507__1__507__1_20260419
9001,PETO1,2,0,150__1__422__TZM__404__1__404__1_20260419,HVL__1__3839__RAIL__Rail_SaSu_+_Hol_20260419
9001,PETO1,2,0,150__1__712__TZM__403__1__403__1_20260419,HVL__1__3839__RAIL__Rail_SaSu_+_Hol_20260419
2003,PORI1,2,0,226__0__119__TZM__315__1__315__1_20260419,KPL__1__6231__RAIL__Rail_MTuWThF-XHol_20260419
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_SaSu_+_Hol_20260419,226__0__429__TZM__302__3__302__3_20260419
WATE2,9140,2,0,HVL__0__3652__RAIL__Rail_MTuWThF-XHol_20260419,160__0__175__TZM__416__1__416__1_20260419
PETO2,9001,2,0,HVL__0__3818__RAIL__Rail_SaSu_+_Hol_20260419,150__0__701__TZM__403__1__403__1_20260419
WATE2,9140,2,0,HVL__0__3828__RAIL__Rail_SaSu_+_Hol_20260419,160__0__417__TZM__409__409_20260419
